0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	245	0	0	0	0	245	
0	0	481	0	0	381	0	0	0	0	862	
628	0	600	0	0	253	0	0	0	0	1481	
387	642	566	0	0	670	0	0	0	0	2265	
797	654	770	0	0	675	0	0	0	0	2896	
754	915	862	0	0	722	0	0	0	0	3253	
942	911	730	0	0	776	0	0	0	0	3359	
1134	1264	1126	0	0	1106	0	0	0	0	4630	
1110	1463	1057	0	0	716	0	656	0	0	5002	
909	1274	1108	0	0	1050	0	1224	0	0	5565	
1016	1728	1454	0	0	801	0	799	0	0	5798	
1122	1944	1593	0	0	1289	0	0	0	0	5948	
1185	1616	1694	0	0	1491	0	0	0	0	5986	
619	2273	1919	0	0	1335	0	0	0	0	6146	
1504	1660	1583	0	0	1505	0	0	0	0	6252	
1952	2491	1826	0	0	2	0	0	0	0	6271	
2112	2485	1840	0	0	2	0	0	0	0	6439	
2494	2591	1385	0	0	2	0	0	0	0	6472	
2412	2550	1521	0	0	2	0	0	0	0	6485	
2654	2700	1202	0	0	2	0	0	0	0	6558	
2557	2586	1449	0	0	0	0	0	0	0	6592	
2674	2552	1353	0	0	0	0	0	0	0	6579	
2667	2441	1518	0	0	0	0	0	0	0	6626	
2604	2656	1404	0	0	0	0	0	0	0	6664	
2627	2146	1853	0	0	0	2	0	0	0	6628	
2614	2152	1881	0	0	0	0	0	0	0	6647	
2637	2609	725	0	0	0	0	0	0	0	5971	
2500	2577	1536	0	0	0	0	0	0	0	6613	
2584	2372	1608	0	0	0	0	0	0	0	6564	
2346	2434	1815	0	2	0	0	0	0	0	6597	
2264	2119	1220	0	902	0	0	0	0	0	6505	
1896	1942	1406	0	1218	0	0	0	0	0	6462	
1845	1841	1641	0	1118	0	0	0	0	0	6445	
1731	1605	1626	0	1354	0	0	0	0	0	6316	
1692	1715	1584	0	1231	0	0	0	0	0	6222	
1290	1335	1143	1176	1267	0	0	0	0	0	6211	
1248	1108	1167	1264	1264	0	0	0	0	0	6051	
927	1106	1297	1209	1368	0	0	0	0	0	5907	
1199	1342	1196	1292	807	0	0	0	0	0	5836	
1286	1379	1604	1437	0	0	2	0	0	0	5708	
1049	1078	1083	1174	0	0	1139	0	0	0	5523	
710	1159	1068	1241	0	0	1250	0	0	0	5428	
818	1050	762	847	0	0	791	0	493	536	5297	
672	815	777	807	0	0	597	0	676	715	5059	
1136	815	850	0	0	0	514	0	794	798	4907	
679	579	471	0	0	0	869	0	951	759	4308	
611	575	432	0	0	0	496	0	677	685	3476	
713	664	0	0	0	0	540	0	753	517	3187	
629	661	0	0	0	0	600	0	663	454	3007	
0	428	0	0	0	0	313	0	445	260	1446	
0	274	0	0	0	0	406	0	290	291	1261	
0	274	0	0	0	0	224	0	150	0	648	
0	236	0	0	0	0	0	0	96	0	332	
0	0	0	0	0	0	0	0	128	0	128	
0	0	0	0	0	0	0	0	94	0	94	
0	0	0	0	0	0	0	0	91	0	91	
0	0	0	0	0	0	0	0	58	0	58	
0	0	0	0	0	0	0	0	53	0	53	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
