0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	1	
1	0	1	0	0	1	0	1	0	0	4	
2	4	5	0	0	2	0	0	0	0	13	
1	6	15	0	0	18	0	1	0	0	41	
15	23	31	0	0	35	0	3	0	0	107	
29	48	64	0	0	63	0	8	0	0	212	
41	62	81	0	0	85	0	13	0	0	282	
77	108	150	0	0	126	0	28	0	0	489	
128	166	244	0	0	157	0	55	0	0	750	
204	243	352	0	0	172	0	68	0	0	1039	
275	355	381	0	0	367	0	101	0	0	1479	
460	444	478	0	0	441	0	160	0	0	1983	
519	726	541	0	0	521	0	216	0	0	2523	
758	766	563	0	0	625	0	291	0	0	3003	
976	1072	727	0	0	751	0	379	0	0	3905	
973	1365	864	0	0	638	0	534	0	0	4374	
809	1464	1106	0	0	823	0	671	0	0	4873	
699	1738	1451	0	0	776	0	536	0	0	5200	
777	1958	1753	0	0	997	0	5	0	0	5490	
894	2006	1728	0	0	1014	0	3	0	0	5645	
786	2195	1858	1	0	967	0	3	0	0	5810	
1329	2298	1734	1	0	576	0	1	1	0	5940	
2065	2483	1515	1	0	2	0	0	1	1	6068	
2245	2559	1404	1	0	2	0	0	0	1	6212	
2474	2653	1175	1	0	2	0	0	0	1	6306	
2561	2622	1177	0	0	2	0	1	0	0	6363	
2626	2671	1115	0	0	2	0	0	0	0	6414	
2678	2602	1136	0	0	0	0	0	0	0	6416	
2703	2589	1152	1	0	0	1	0	0	0	6446	
2724	2569	1173	1	0	0	1	0	0	0	6468	
2733	2592	1150	2	0	0	1	0	0	0	6478	
2663	2469	1302	2	0	0	1	0	0	0	6437	
2626	2421	1252	3	1	0	0	0	1	0	6304	
2617	2597	942	4	1	0	0	0	1	0	6162	
2564	2616	1249	5	1	0	0	0	1	0	6436	
2500	2549	1315	14	1	0	0	0	0	1	6380	
2482	2453	1382	22	2	0	0	1	0	2	6344	
2234	2265	1204	47	509	0	0	0	0	3	6262	
2053	2029	1141	77	871	0	0	1	2	3	6177	
1891	1819	1275	129	976	0	0	0	2	8	6100	
1717	1506	1375	238	1097	0	0	0	9	8	5950	
1502	1456	1382	451	1007	0	1	0	12	21	5832	
1179	1404	1118	833	1128	0	2	0	19	22	5705	
1086	1033	1066	1178	1129	0	0	0	23	29	5544	
859	985	1179	1166	1175	0	2	0	29	41	5436	
964	1180	1145	1193	700	0	3	0	50	68	5303	
1058	1178	1299	1128	277	0	3	0	64	94	5101	
899	902	904	914	197	0	770	0	106	135	4827	
523	870	741	866	151	0	940	0	164	224	4479	
623	815	654	710	122	0	681	0	247	325	4177	
526	659	593	647	89	0	474	0	403	552	3943	
683	592	511	335	65	0	401	0	518	461	3566	
496	375	307	243	54	0	506	0	618	472	3071	
402	373	332	179	37	0	360	0	483	417	2583	
413	370	212	126	28	0	352	0	461	307	2269	
373	382	134	85	18	0	338	0	411	222	1963	
200	268	88	53	13	0	224	0	291	156	1293	
129	151	63	36	8	0	204	0	162	140	893	
87	98	31	21	3	0	149	0	87	44	520	
56	108	20	12	3	0	62	0	52	25	338	
40	49	10	4	1	0	24	0	46	15	189	
18	30	2	2	4	0	12	0	44	7	119	
15	15	3	3	2	0	6	0	44	1	89	
11	7	2	1	0	0	3	0	26	0	50	
6	4	3	1	0	0	2	0	23	0	39	
1	8	0	1	1	0	2	0	4	1	18	
0	0	0	1	0	0	0	0	0	1	2	
1	0	0	0	0	0	2	0	0	0	3	
0	0	0	0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
1	0	0	1	0	0	0	0	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
