0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	1	
0	0	1	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	1	1	
0	0	1	0	0	0	1	0	0	1	3	
1	0	0	0	0	0	3	0	0	3	7	
4	4	3	0	0	0	10	0	0	2	23	
23	12	9	0	1	0	16	0	0	21	82	
50	29	22	0	1	0	30	0	0	43	175	
69	45	43	0	1	0	38	0	0	72	268	
165	87	78	0	3	0	63	0	0	93	489	
217	119	106	0	1	0	86	0	0	110	639	
272	166	147	0	4	0	193	0	0	161	943	
415	262	276	1	10	0	437	0	0	285	1686	
455	352	376	0	25	0	582	0	0	350	2140	
437	604	538	2	44	0	718	0	0	519	2862	
709	870	606	7	67	0	865	0	0	633	3757	
933	767	781	8	83	0	1104	0	0	863	4539	
1036	873	1128	7	97	0	1116	0	0	791	5048	
1125	945	1349	11	147	0	1163	0	0	710	5450	
1180	1171	1425	18	212	0	1126	0	0	641	5773	
1425	1034	1471	20	267	0	1101	0	0	685	6003	
1764	1280	1524	24	369	0	1086	0	0	216	6263	
2079	2093	1616	28	540	0	4	0	0	128	6488	
2163	2235	1184	44	884	0	3	0	0	81	6594	
2308	2303	752	55	1138	0	2	1	0	70	6629	
2655	2649	142	106	1122	0	2	1	0	36	6713	
2679	2486	73	148	1372	1	0	0	0	7	6766	
2781	2507	42	300	1147	2	0	0	0	4	6783	
3014	2623	31	682	478	1	0	0	0	4	6833	
2998	2839	13	903	94	1	0	0	0	3	6851	
2928	2695	10	1160	49	1	0	0	0	2	6845	
2992	2662	4	1190	24	2	0	1	0	1	6876	
2967	2762	1	1144	12	2	0	1	0	1	6890	
2918	2778	2	1131	8	3	0	2	0	0	6842	
2974	2829	1	1020	6	7	0	2	0	0	6839	
3003	2795	1	995	1	10	0	2	0	0	6807	
2925	2817	0	1012	2	13	0	2	0	0	6771	
2757	2668	0	1291	0	26	0	1	0	0	6743	
2632	2618	0	1377	1	66	0	4	0	0	6698	
2754	2514	1	1102	1	211	0	8	0	0	6591	
2744	2326	0	967	0	423	0	13	0	0	6473	
2521	2092	1	767	0	951	0	25	0	0	6357	
2211	1781	0	952	1	1168	0	44	0	0	6157	
1999	1663	0	1066	0	1155	0	53	0	0	5936	
1732	1199	0	1342	0	1277	0	80	2	0	5632	
1333	1174	0	1190	1	1258	0	126	3	0	5085	
1324	1167	0	1426	1	1225	0	207	3	0	5353	
993	1060	0	1105	1	1001	0	311	682	0	5153	
786	1058	0	988	0	807	0	457	957	0	5053	
924	1068	0	825	0	312	0	870	889	0	4888	
969	926	0	949	1	149	0	980	638	0	4612	
942	948	0	520	1	105	0	939	831	0	4286	
892	846	0	544	0	67	0	728	747	0	3824	
770	728	0	498	0	56	0	754	302	0	3108	
595	613	0	548	0	40	0	498	107	0	2401	
443	566	0	458	0	26	0	284	66	0	1843	
352	486	0	342	0	23	0	403	55	0	1661	
197	267	0	276	0	16	0	281	41	0	1078	
156	189	0	257	0	8	0	94	23	0	727	
85	144	0	215	0	4	0	59	15	0	522	
32	45	0	121	0	3	0	33	9	0	243	
19	18	0	85	0	3	0	15	4	0	144	
9	10	0	57	0	1	0	8	2	0	87	
5	8	0	42	0	1	0	8	1	0	65	
1	3	0	33	0	0	0	0	0	0	37	
1	2	0	9	0	0	0	0	0	0	12	
1	0	0	2	0	0	0	0	0	0	3	
0	0	0	1	0	1	0	0	0	0	2	
0	1	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	1	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
